,pwy1,pwy2,vc,vc_mean
1828,PWY3O-4153,PWY-6123-1,7.184533297100273e-07,5.418200073227959e-10
1829,PWY3O-4153,PWY3O-10,2.071869523197012e-06,6.770815435284352e-10
1830,PWY3O-4153,PWY3O-13,5.983023952461451e-06,1.2939065641136357e-09
1831,PWY3O-4153,PWY3O-8514,9.340471273132565e-07,5.087402654211637e-10
1832,PWY3O-4153,PWY3O-6336,2.1275954421647767e-06,6.80177571024545e-10
1833,PWY3O-4153,PWY-5694,6.746815454385225e-07,6.842612022703067e-10
1834,PWY3O-4153,PWY-6126-1,1.034763313273921e-06,5.852733672363807e-10
1835,PWY3O-4153,PWY0-162,2.3742871205435852e-06,8.313330254004151e-10
1836,PWY3O-4153,PWY3O-4109,3.890172473079497e-06,5.500809492476663e-10
1837,PWY3O-4153,PWY3O-4112,3.4652554520739878e-06,5.253571031040006e-10
1838,PWY3O-4153,PWY-7220-1,6.191153941043653e-07,5.058132304774226e-10
1839,PWY3O-4153,PWY3O-4105,3.704600126910716e-06,5.502971073842418e-10
1840,PWY3O-4153,PWY3O-69,1.5133811950976795e-06,1.3909753631412493e-09
1841,PWY3O-4153,PWY-7222-1,6.191153941043653e-07,5.058132304774226e-10
1842,PWY3O-4153,PWY-821-1,1.2134658548096685e-06,6.733994754770636e-10
1843,PWY3O-4153,PWY-6075-1,5.164040809739735e-07,5.841675124139971e-10
1844,PWY3O-4153,PWY3O-4031,2.474114336043334e-06,7.659796706016513e-10
1845,PWY3O-4153,PWY-6482-1,4.6293510041070325e-07,4.0046288962863606e-10
1846,PWY3O-4153,PWY3O-954,2.794206448437567e-07,6.321734046238838e-10
1847,PWY3O-4153,PWY-5653,4.4630338477110223e-07,7.721511847250904e-10
1848,PWY3O-4153,PWY-7219,4.1564849607052665e-07,7.640597354237623e-10
1849,PWY3O-4153,PWY-7221,3.954388066736081e-07,2.769179318442634e-10
1850,PWY3O-4153,PWY3O-285,2.296523855967512e-06,5.360699943901756e-10
1851,PWY3O-4153,PWY0-662,4.0585220855315917e-07,5.684204601584861e-10
1852,PWY3O-4153,PWY-5084,3.6511797757057637e-07,2.982990012831506e-10
1853,PWY3O-4153,PWY-7176,5.439008101473426e-07,5.713243804068725e-10
1854,PWY3O-4153,PWY-6125,7.819250604675704e-07,3.7093219187266144e-10
1855,PWY3O-4153,PWY3O-4108,2.495394516094917e-06,3.988801975855047e-10
1856,PWY3O-4153,PWY3O-981,1.951536532360831e-06,1.3666222215411983e-09
1857,PWY3O-4153,PWY3O-31704,1.1413407452289552e-06,6.713769089582089e-10
1858,PWY3O-4153,PWY3O-2220,1.417372639833873e-07,4.631936731483245e-10
1859,PWY3O-4153,PWY-2201,6.660639073272715e-06,1.4299353957219225e-09
1860,PWY3O-4153,PWY3O-4120,3.772173216347653e-07,3.3620082142135946e-10
1861,PWY3O-4153,PWY-6614,2.953189327048209e-07,7.238209134922081e-10
1862,PWY3O-4153,PWY3O-1,3.2711710338845736e-07,9.6210912761311e-10
1863,PWY3O-4153,PWY3O-214,2.646966898121321e-06,3.854057801574434e-10
1864,PWY3O-4153,PWY3O-50,7.782622143968174e-07,1.4306290705823852e-09
1865,PWY3O-4153,PWY3O-20,3.2787983434278443e-06,1.6344956846599421e-09
1866,PWY3O-4153,PWY3O-4115,2.7375039718673513e-06,3.927552326925899e-10
1867,PWY3O-4153,PWY3O-440,4.24916613781294e-07,8.926819617254076e-10
1868,PWY3O-4153,PWY3O-259,2.630132079404587e-07,5.525487561774343e-10
1869,PWY3O-4153,PWY3O-697,4.94559094510598e-06,1.3104374523333281e-09
1870,PWY3O-4153,PWY-5760-1,6.018764392897898e-07,9.31697274442399e-10
1871,PWY3O-4153,PWY-5041,3.7722183503647935e-07,7.396506569342733e-10
1872,PWY3O-4153,PWY3O-4300,1.8847518968744566e-06,1.4587862978904462e-09
1873,PWY3O-4153,PWY3O-1565,1.4042607157918995e-06,9.178174613018951e-10
1874,PWY3O-4153,PWY3O-15,2.4884923710721584e-07,8.132328010039734e-10
1875,PWY-6074-1,PWY-6123-1,5.370498396342441e-07,1.2518644280518513e-09
1876,PWY-6074-1,PWY3O-10,7.978558074920895e-07,8.059149570627167e-10
1877,PWY-6074-1,PWY3O-13,1.5959684377223152e-06,1.0668238220068952e-09
1878,PWY-6074-1,PWY3O-8514,5.152758662868602e-07,8.674677883617175e-10
1879,PWY-6074-1,PWY3O-6336,8.517556652099731e-07,8.416557956620288e-10
1880,PWY-6074-1,PWY-5694,1.3568649753621557e-07,4.253495220571021e-10
1881,PWY-6074-1,PWY-6126-1,8.353834192659044e-07,1.4604605231921406e-09
1882,PWY-6074-1,PWY0-162,8.876554660558132e-07,9.606660888049925e-10
1883,PWY-6074-1,PWY3O-4109,1.971570334832306e-06,8.61700321167966e-10
1884,PWY-6074-1,PWY3O-4112,1.751342393535315e-06,8.206852828187981e-10
1885,PWY-6074-1,PWY-7220-1,5.697478740265427e-07,1.4387572576427848e-09
1886,PWY-6074-1,PWY3O-4105,1.840342467353272e-06,8.449689932751479e-10
1887,PWY-6074-1,PWY3O-69,2.989338620596319e-07,8.492439263057725e-10
1888,PWY-6074-1,PWY-7222-1,5.697478740265427e-07,1.4387572576427848e-09
1889,PWY-6074-1,PWY-821-1,6.591403083754628e-07,1.1306008719990786e-09
1890,PWY-6074-1,PWY-6075-1,3.4829968536989287e-07,1.2178310677268983e-09
1891,PWY-6074-1,PWY3O-4031,9.387756112834478e-07,8.983498672568879e-10
1892,PWY-6074-1,PWY-6482-1,3.3342955381282945e-07,8.91522871157298e-10
1893,PWY-6074-1,PWY3O-954,1.2104190032345085e-07,8.464468554087472e-10
1894,PWY-6074-1,PWY-5653,1.0008569258625711e-07,5.352176074131396e-10
1895,PWY-6074-1,PWY-7219,2.6563563007773975e-07,1.5092933527144303e-09
1896,PWY-6074-1,PWY-7221,5.02827429264531e-07,1.0883710590141362e-09
1897,PWY-6074-1,PWY3O-285,1.7368576996975632e-06,1.2531440834758752e-09
1898,PWY-6074-1,PWY0-662,5.321333198828673e-07,2.303607445380378e-09
1899,PWY-6074-1,PWY-5084,5.918951023021452e-07,1.4946846017730942e-09
1900,PWY-6074-1,PWY-7176,2.065911561451626e-07,6.707505069648136e-10
1901,PWY-6074-1,PWY-6125,7.993812015300412e-07,1.1721131987244004e-09
1902,PWY-6074-1,PWY3O-4108,1.1081468135490797e-06,5.475033663780038e-10
1903,PWY-6074-1,PWY3O-981,6.954488944622632e-07,1.505300637364206e-09
1904,PWY-6074-1,PWY3O-31704,5.775540907415166e-07,1.0500983468027575e-09
1905,PWY-6074-1,PWY3O-2220,8.509425063237128e-08,8.595378851754675e-10
1906,PWY-6074-1,PWY-2201,2.218727741971445e-06,1.4722811824628036e-09
1907,PWY-6074-1,PWY3O-4120,1.6427579231022703e-07,4.5255039203919293e-10
1908,PWY-6074-1,PWY-6614,2.614605807831421e-07,1.9807619756298644e-09
1909,PWY-6074-1,PWY3O-1,1.0032265466008372e-07,9.120241332734883e-10
1910,PWY-6074-1,PWY3O-214,1.3640447454933567e-06,6.13881523624373e-10
1911,PWY-6074-1,PWY3O-50,2.1919902144758746e-07,1.2454489854976558e-09
1912,PWY-6074-1,PWY3O-20,1.1179930878388143e-06,1.7226395806453226e-09
1913,PWY-6074-1,PWY3O-4115,1.3778580623423024e-06,6.110235309721962e-10
1914,PWY-6074-1,PWY3O-440,2.2022709291321022e-07,1.4300460578779884e-09
1915,PWY-6074-1,PWY3O-259,9.452992413985467e-08,6.138306762328226e-10
1916,PWY-6074-1,PWY3O-697,2.0269775329812848e-06,1.6600962596079319e-09
1917,PWY-6074-1,PWY-5760-1,1.3327023265767878e-07,6.376566155869798e-10
1918,PWY-6074-1,PWY-5041,1.4041026449258534e-07,8.509712999550626e-10
1919,PWY-6074-1,PWY3O-4300,8.343492055017083e-07,1.996050730865331e-09
1920,PWY-6074-1,PWY3O-1565,2.6527001060354864e-07,5.358990113203002e-10
1921,PWY-6074-1,PWY3O-15,2.687856790560013e-07,2.7150068591515275e-09
1922,PWY-6123-1,PWY3O-10,4.3592260833822715e-06,1.2419447531003625e-09
1923,PWY-6123-1,PWY3O-13,4.613791713437117e-06,8.698702325484761e-10
1924,PWY-6123-1,PWY3O-8514,1.7132666579683747e-06,8.135169316089149e-10
1925,PWY-6123-1,PWY3O-6336,4.39152385030677e-06,1.223947561400995e-09
1926,PWY-6123-1,PWY-5694,3.611243296959981e-07,3.192964895632167e-10
1927,PWY-6123-1,PWY-6126-1,1.6141319951166022e-06,7.959230745150899e-10
1928,PWY-6123-1,PWY0-162,5.658895196102627e-06,1.7273794859898128e-09
1929,PWY-6123-1,PWY3O-4109,6.2227590195787705e-06,7.671054018218405e-10
1930,PWY-6123-1,PWY3O-4112,5.6552692716940155e-06,7.474582701155189e-10
1931,PWY-6123-1,PWY-7220-1,1.2342197654343208e-06,8.790739070045019e-10
1932,PWY-6123-1,PWY3O-4105,5.804102120686032e-06,7.516319762608174e-10
1933,PWY-6123-1,PWY3O-69,3.0078639288347565e-06,2.410147378874003e-09
1934,PWY-6123-1,PWY-7222-1,1.2342197654343208e-06,8.790739070045019e-10
1935,PWY-6123-1,PWY-821-1,4.02541353519542e-06,1.9474666353146683e-09
1936,PWY-6123-1,PWY-6075-1,9.061209123346745e-07,8.936103671939592e-10
1937,PWY-6123-1,PWY3O-4031,3.0533628188719453e-06,8.24119519263683e-10
1938,PWY-6123-1,PWY-6482-1,1.2869216373829548e-06,9.705291382978543e-10
1939,PWY-6123-1,PWY3O-954,1.4350208040812994e-06,2.830415787142602e-09
1940,PWY-6123-1,PWY-5653,6.621377500792267e-07,9.986994722160282e-10
1941,PWY-6123-1,PWY-7219,3.7991256903579373e-07,6.088342452496695e-10
1942,PWY-6123-1,PWY-7221,1.2569496636906048e-06,7.673685370516513e-10
1943,PWY-6123-1,PWY3O-285,5.054551656778152e-06,1.0286022907566447e-09
1944,PWY-6123-1,PWY0-662,9.414236546109103e-07,1.1494794317593532e-09
1945,PWY-6123-1,PWY-5084,9.171756244818387e-07,6.532589917961814e-10
1946,PWY-6123-1,PWY-7176,1.471504021485548e-06,1.3475311552065458e-09
1947,PWY-6123-1,PWY-6125,2.4000198901598307e-06,9.925640571380606e-10
1948,PWY-6123-1,PWY3O-4108,3.723398682597287e-06,5.188682668056419e-10
1949,PWY-6123-1,PWY3O-981,1.0090836864177076e-06,6.160462066042171e-10
1950,PWY-6123-1,PWY3O-31704,1.9927674411440695e-06,1.021932021099523e-09
1951,PWY-6123-1,PWY3O-2220,5.364460279297442e-07,1.528336261908103e-09
1952,PWY-6123-1,PWY-2201,3.7875237367367796e-06,7.088758631362118e-10
1953,PWY-6123-1,PWY3O-4120,4.364950162686955e-07,3.3915696679774323e-10
1954,PWY-6123-1,PWY-6614,2.0346879841350774e-07,4.3476238977245244e-10
1955,PWY-6123-1,PWY3O-1,8.740064641775407e-07,2.241042215839848e-09
1956,PWY-6123-1,PWY3O-214,4.530944933246246e-06,5.751389861952584e-10
1957,PWY-6123-1,PWY3O-50,1.903542986783756e-06,3.050549658307301e-09
1958,PWY-6123-1,PWY3O-20,1.956827460842369e-06,8.504247982800385e-10
1959,PWY-6123-1,PWY3O-4115,4.607046994508731e-06,5.762410249541877e-10
1960,PWY-6123-1,PWY3O-440,5.674889673716762e-07,1.0393570830983082e-09
1961,PWY-6123-1,PWY3O-259,3.855367087310941e-07,7.06111188152187e-10
1962,PWY-6123-1,PWY3O-697,3.4579745545961104e-06,7.987929209046225e-10
1963,PWY-6123-1,PWY-5760-1,5.178017423498816e-07,6.987877764505824e-10
1964,PWY-6123-1,PWY-5041,1.1742741891527615e-06,2.0073063062440368e-09
1965,PWY-6123-1,PWY3O-4300,1.5128971412476829e-06,1.0208482734464799e-09
1966,PWY-6123-1,PWY3O-1565,7.642529548298487e-07,4.354717691338169e-10
1967,PWY-6123-1,PWY3O-15,5.886267207541321e-07,1.6769992044277269e-09
1968,PWY3O-10,PWY3O-13,2.023843969796653e-05,1.6534672955855007e-09
1969,PWY3O-10,PWY3O-8514,1.9616371860434134e-06,4.0362905062621676e-10
1970,PWY3O-10,PWY3O-6336,6.587217090309258e-06,7.955576196025674e-10
1971,PWY3O-10,PWY-5694,2.1333901070000262e-06,8.173908455938797e-10
1972,PWY3O-10,PWY-6126-1,4.566640036053445e-06,9.757777854815054e-10
1973,PWY3O-10,PWY0-162,1.2799259054485639e-05,1.6930236844557722e-09
1974,PWY3O-10,PWY3O-4109,2.3916686445557636e-05,1.2776007716644037e-09
1975,PWY3O-10,PWY3O-4112,2.273166832420431e-05,1.3019283118100978e-09
1976,PWY3O-10,PWY-7220-1,2.178438064090023e-06,6.723574271882787e-10
1977,PWY3O-10,PWY3O-4105,2.157913257808619e-05,1.2109502007904709e-09
1978,PWY3O-10,PWY3O-69,3.2915344164872295e-06,1.1428938946136213e-09
1979,PWY3O-10,PWY-7222-1,2.178438064090023e-06,6.723574271882787e-10
1980,PWY3O-10,PWY-821-1,8.802789930547214e-06,1.8454486227562294e-09
1981,PWY3O-10,PWY-6075-1,1.243009700110855e-06,5.312007265431005e-10
1982,PWY3O-10,PWY3O-4031,3.678568726203615e-06,4.3024195628112454e-10
1983,PWY3O-10,PWY-6482-1,3.554931110864304e-06,1.1617421930929098e-09
1984,PWY3O-10,PWY3O-954,1.7908860366552173e-06,1.5306718262010404e-09
1985,PWY3O-10,PWY-5653,2.180920502903465e-06,1.4254382371918072e-09
1986,PWY3O-10,PWY-7219,2.3882014289978026e-06,1.6584732145818074e-09
1987,PWY3O-10,PWY-7221,4.9509820507443594e-06,1.3097836113080316e-09
1988,PWY3O-10,PWY3O-285,1.4606689525057084e-05,1.2880678593524765e-09
1989,PWY3O-10,PWY0-662,1.0178892313558094e-06,5.385657308760897e-10
1990,PWY3O-10,PWY-5084,1.3954888347222215e-06,4.3070643046982145e-10
1991,PWY3O-10,PWY-7176,3.224910634565702e-06,1.279726442287977e-09
1992,PWY3O-10,PWY-6125,6.7645230564003366e-06,1.212280117634469e-09
1993,PWY3O-10,PWY3O-4108,1.6842272277279247e-05,1.0170454273719353e-09
1994,PWY3O-10,PWY3O-981,4.776814968900986e-06,1.2637076637304194e-09
1995,PWY3O-10,PWY3O-31704,3.0415763926814818e-06,6.759058650403293e-10
1996,PWY3O-10,PWY3O-2220,8.990040583446606e-07,1.1098815535119266e-09
1997,PWY3O-10,PWY-2201,9.46181119371055e-06,7.673812809173195e-10
1998,PWY3O-10,PWY3O-4120,1.8002044126211615e-06,6.06129431858977e-10
1999,PWY3O-10,PWY-6614,1.9118677356655797e-06,1.7702479033940553e-09
2000,PWY3O-10,PWY3O-1,1.586442648889631e-06,1.7627140543218122e-09
2001,PWY3O-10,PWY3O-214,1.8084379975754313e-05,9.947403727037575e-10
2002,PWY3O-10,PWY3O-50,1.9957122151827187e-06,1.3859112605435547e-09
2003,PWY3O-10,PWY3O-20,5.556277951765854e-06,1.0463800285811402e-09
2004,PWY3O-10,PWY3O-4115,1.8155105591450153e-05,9.840165632222304e-10
2005,PWY3O-10,PWY3O-440,1.1850087551963877e-06,9.404831390447522e-10
2006,PWY3O-10,PWY3O-259,9.896009940502672e-07,7.853976143256089e-10
2007,PWY3O-10,PWY3O-697,8.328591449514612e-06,8.336928377892504e-10
2008,PWY3O-10,PWY-5760-1,7.370109444028391e-07,4.3100055228236205e-10
2009,PWY3O-10,PWY-5041,1.2734137386951117e-06,9.43269436070453e-10
2010,PWY3O-10,PWY3O-4300,3.485186634043332e-06,1.0190604193109157e-09
2011,PWY3O-10,PWY3O-1565,1.3253615671393345e-06,3.272497696640332e-10
2012,PWY3O-10,PWY3O-15,9.834652110644174e-07,1.214154581561009e-09
2013,PWY3O-13,PWY3O-8514,7.083468662953142e-06,9.645246000753188e-10
2014,PWY3O-13,PWY3O-6336,2.0905184104105015e-05,1.6708107500083932e-09
2015,PWY3O-13,PWY-5694,3.3122018598369387e-06,8.398077737923272e-10
2016,PWY3O-13,PWY-6126-1,8.003061841856864e-06,1.1316546722082668e-09
2017,PWY3O-13,PWY0-162,1.878234273316526e-05,1.6441126342056426e-09
2018,PWY3O-13,PWY3O-4109,1.68503364026636e-05,5.956708287140694e-10
2019,PWY3O-13,PWY3O-4112,1.5417875817220767e-05,5.843646079904779e-10
2020,PWY3O-13,PWY-7220-1,6.004220244324785e-06,1.2263521740859444e-09
2021,PWY3O-13,PWY3O-4105,1.4756962861838265e-05,5.480155548811001e-10
2022,PWY3O-13,PWY3O-69,5.966338618966901e-06,1.370941778255262e-09
2023,PWY3O-13,PWY-7222-1,6.004220244324785e-06,1.2263521740859444e-09
2024,PWY3O-13,PWY-821-1,7.034758674240821e-06,9.759654098558298e-10
2025,PWY3O-13,PWY-6075-1,2.909195673450339e-06,8.227363329893492e-10
2026,PWY3O-13,PWY3O-4031,1.152778560343266e-05,8.922434677579458e-10
2027,PWY3O-13,PWY-6482-1,3.5524790781255667e-06,7.682696968264633e-10
2028,PWY3O-13,PWY3O-954,1.885513677638949e-06,1.0664670122392247e-09
2029,PWY3O-13,PWY-5653,1.9467029166725182e-06,8.419995314327502e-10
2030,PWY3O-13,PWY-7219,1.9988422762391037e-06,9.18585604889294e-10
2031,PWY3O-13,PWY-7221,7.745388276594639e-06,1.355985342541078e-09
2032,PWY3O-13,PWY3O-285,1.7470574717540282e-05,1.0195246683905393e-09
2033,PWY3O-13,PWY0-662,3.456900297117459e-06,1.2103992636965892e-09
2034,PWY3O-13,PWY-5084,2.2430667188418228e-06,4.581427121817448e-10
2035,PWY3O-13,PWY-7176,2.5801308166424762e-06,6.775553615132554e-10
2036,PWY3O-13,PWY-6125,9.636340976587908e-06,1.1428298122139361e-09
2037,PWY3O-13,PWY3O-4108,1.1168796282424176e-05,4.463233808513497e-10
2038,PWY3O-13,PWY3O-981,3.4509236030581925e-06,6.041532918519243e-10
2039,PWY3O-13,PWY3O-31704,5.468972337905695e-06,8.04260637927308e-10
2040,PWY3O-13,PWY3O-2220,9.27860101947044e-07,7.580556388456241e-10
2041,PWY3O-13,PWY-2201,1.4708549875319942e-05,7.89424102367966e-10
2042,PWY3O-13,PWY3O-4120,4.9156072976528054e-06,1.0952779183718372e-09
2043,PWY3O-13,PWY-6614,2.3125725622729194e-06,1.4170175013927202e-09
2044,PWY3O-13,PWY3O-1,1.179815696267808e-06,8.675115413733883e-10
2045,PWY3O-13,PWY3O-214,1.3234455772086839e-05,4.817434395780008e-10
2046,PWY3O-13,PWY3O-50,2.371041815034411e-06,1.0896331870562551e-09
2047,PWY3O-13,PWY3O-20,9.10824121255267e-06,1.1351247772373717e-09
2048,PWY3O-13,PWY3O-4115,1.3471971738716288e-05,4.832127596383174e-10
2049,PWY3O-13,PWY3O-440,1.4324047957254015e-06,7.52313443133089e-10
2050,PWY3O-13,PWY3O-259,1.3475624811405886e-06,7.077534039603932e-10
2051,PWY3O-13,PWY3O-697,1.352273142264312e-05,8.957824206838315e-10
2052,PWY3O-13,PWY-5760-1,2.095311113639367e-06,8.108789139471236e-10
2053,PWY3O-13,PWY-5041,2.48154292016978e-06,1.2164426079263627e-09
2054,PWY3O-13,PWY3O-4300,3.1465009694193307e-06,6.088430668381058e-10
2055,PWY3O-13,PWY3O-1565,8.23507159413655e-06,1.3455999336824427e-09
2056,PWY3O-13,PWY3O-15,1.647194936340716e-06,1.3457474970103888e-09
2057,PWY3O-8514,PWY3O-6336,2.2743986856702114e-06,4.5780971933780427e-10
2058,PWY3O-8514,PWY-5694,9.573327508813424e-07,6.113235957096695e-10
2059,PWY3O-8514,PWY-6126-1,3.4095121582063914e-06,1.2142137315549825e-09
2060,PWY3O-8514,PWY0-162,4.093261433106646e-06,9.023944958347985e-10
2061,PWY3O-8514,PWY3O-4109,6.545509729194699e-06,5.827554958328614e-10
2062,PWY3O-8514,PWY3O-4112,5.973307039730618e-06,5.701896754229304e-10
2063,PWY3O-8514,PWY-7220-1,1.6081729474399772e-06,8.27249458559659e-10
2064,PWY3O-8514,PWY3O-4105,4.6655482822417865e-06,4.36358799311802e-10
2065,PWY3O-8514,PWY3O-69,2.2627387704691468e-06,1.30945530698446e-09
2066,PWY3O-8514,PWY-7222-1,1.6081729474399772e-06,8.27249458559659e-10
2067,PWY3O-8514,PWY-821-1,4.652278202495389e-06,1.6255339631360548e-09
2068,PWY3O-8514,PWY-6075-1,5.303813055693775e-07,3.7776446265625186e-10
2069,PWY3O-8514,PWY3O-4031,1.293962544056908e-06,2.5223441404618087e-10
2070,PWY3O-8514,PWY-6482-1,2.83573513992788e-06,1.5445180500696513e-09
2071,PWY3O-8514,PWY3O-954,1.1443828458549427e-06,1.6301749940953597e-09
2072,PWY3O-8514,PWY-5653,1.1216783312413814e-06,1.2218718205243805e-09
2073,PWY3O-8514,PWY-7219,1.8013377176109597e-06,2.0848816176052775e-09
2074,PWY3O-8514,PWY-7221,1.5732884923030472e-06,6.936898114210967e-10
2075,PWY3O-8514,PWY3O-285,6.593212516682405e-06,9.690200641802477e-10
2076,PWY3O-8514,PWY0-662,3.637534370974722e-07,3.207702267173476e-10
2077,PWY3O-8514,PWY-5084,2.9461687815849964e-07,1.5155189205684136e-10
2078,PWY3O-8514,PWY-7176,8.359313394469225e-07,5.528646424913509e-10
2079,PWY3O-8514,PWY-6125,2.9286843384395967e-06,8.747563734885294e-10
2080,PWY3O-8514,PWY3O-4108,4.111360649074995e-06,4.1378428432719347e-10
2081,PWY3O-8514,PWY3O-981,1.7963128422830941e-06,7.920250627350503e-10
2082,PWY3O-8514,PWY3O-31704,1.3094385573748965e-06,4.849772434721839e-10
2083,PWY3O-8514,PWY3O-2220,2.9425967465141447e-07,6.054725815872725e-10
2084,PWY3O-8514,PWY-2201,3.3639665731259048e-06,4.5471297284751344e-10
2085,PWY3O-8514,PWY3O-4120,7.636661447363168e-07,4.2854441343227656e-10
2086,PWY3O-8514,PWY-6614,8.613569262638009e-07,1.329254515839199e-09
2087,PWY3O-8514,PWY3O-1,3.370421076930541e-07,6.241520512834335e-10
2088,PWY3O-8514,PWY3O-214,4.861951435110292e-06,4.457234538971665e-10
2089,PWY3O-8514,PWY3O-50,1.3586768516352216e-06,1.5725426523555803e-09
2090,PWY3O-8514,PWY3O-20,2.1986339417989894e-06,6.900922604516601e-10
2091,PWY3O-8514,PWY3O-4115,4.889652998063708e-06,4.4170307118913346e-10
2092,PWY3O-8514,PWY3O-440,5.722244759595729e-07,7.569106824862075e-10
2093,PWY3O-8514,PWY3O-259,1.837121629232337e-07,2.430055065122139e-10
2094,PWY3O-8514,PWY3O-697,3.4772788827574672e-06,5.801266070666445e-10
2095,PWY3O-8514,PWY-5760-1,2.7271944800332776e-07,2.65808428853146e-10
2096,PWY3O-8514,PWY-5041,6.878251820662238e-07,8.491668914397825e-10
2097,PWY3O-8514,PWY3O-4300,1.8433014942394394e-06,8.982950751654188e-10
2098,PWY3O-8514,PWY3O-1565,5.102465114926317e-07,2.099779882685727e-10
2099,PWY3O-8514,PWY3O-15,4.280085993735948e-07,8.806761303983432e-10
2100,PWY3O-6336,PWY-5694,2.137256293695371e-06,8.010705748483399e-10
2101,PWY3O-6336,PWY-6126-1,4.794976082949984e-06,1.0022943317203143e-09
2102,PWY3O-6336,PWY0-162,1.322485288213615e-05,1.7112904868188601e-09
2103,PWY3O-6336,PWY3O-4109,2.4213043596398098e-05,1.2653137330893654e-09
2104,PWY3O-6336,PWY3O-4112,2.2945357873508413e-05,1.2855982672292927e-09
2105,PWY3O-6336,PWY-7220-1,2.3199335471797085e-06,7.004630275301052e-10
2106,PWY3O-6336,PWY3O-4105,2.186326648689511e-05,1.2002232370934951e-09
2107,PWY3O-6336,PWY3O-69,3.421331976782469e-06,1.1621372203744799e-09
2108,PWY3O-6336,PWY-7222-1,2.3199335471797085e-06,7.004630275301052e-10
2109,PWY3O-6336,PWY-821-1,8.94312482462471e-06,1.8341109156326315e-09
2110,PWY3O-6336,PWY-6075-1,1.2838621618571359e-06,5.367316730171973e-10
2111,PWY3O-6336,PWY3O-4031,3.977646677764585e-06,4.5510831553370534e-10
2112,PWY3O-6336,PWY-6482-1,3.5599565291577895e-06,1.1380935195517228e-09
2113,PWY3O-6336,PWY3O-954,1.799687237868361e-06,1.5047552156089976e-09
2114,PWY3O-6336,PWY-5653,2.293769934344201e-06,1.4666048173556273e-09
2115,PWY3O-6336,PWY-7219,2.4750490513577128e-06,1.6814191924984462e-09
2116,PWY3O-6336,PWY-7221,5.064513989969106e-06,1.31069202638952e-09
2117,PWY3O-6336,PWY3O-285,1.494223359060528e-05,1.289012559576025e-09
2118,PWY3O-6336,PWY0-662,1.1463715931786381e-06,5.933600378771419e-10
2119,PWY3O-6336,PWY-5084,1.4085244890622975e-06,4.2527913317098355e-10
2120,PWY3O-6336,PWY-7176,3.3109587400505484e-06,1.2853100698953992e-09
2121,PWY3O-6336,PWY-6125,6.951766922229481e-06,1.2187529667302737e-09
2122,PWY3O-6336,PWY3O-4108,1.7115692388479495e-05,1.0110876883553579e-09
2123,PWY3O-6336,PWY3O-981,5.081469720342286e-06,1.3150801553680864e-09
2124,PWY3O-6336,PWY3O-31704,3.1576388231770176e-06,6.864432224297863e-10
2125,PWY3O-6336,PWY3O-2220,9.211113107765099e-07,1.1124532738846737e-09
2126,PWY3O-6336,PWY-2201,9.630567080187613e-06,7.640881529821973e-10
2127,PWY3O-6336,PWY3O-4120,1.8419170676505123e-06,6.066920512682847e-10
2128,PWY3O-6336,PWY-6614,1.948676596700266e-06,1.7651056129531396e-09
2129,PWY3O-6336,PWY3O-1,1.6096670530840914e-06,1.7496381011783601e-09
2130,PWY3O-6336,PWY3O-214,1.8383410689306364e-05,9.89206343591604e-10
2131,PWY3O-6336,PWY3O-50,2.0985769161006866e-06,1.425663665829271e-09
2132,PWY3O-6336,PWY3O-20,5.680190307708753e-06,1.0464609999463435e-09
2133,PWY3O-6336,PWY3O-4115,1.8454282905719535e-05,9.784879589458925e-10
2134,PWY3O-6336,PWY3O-440,1.2676743206116706e-06,9.842191930214834e-10
2135,PWY3O-6336,PWY3O-259,1.0074178678963514e-06,7.821567297331921e-10
2136,PWY3O-6336,PWY3O-697,8.470079059602811e-06,8.294241147280465e-10
2137,PWY3O-6336,PWY-5760-1,7.490039690116131e-07,4.284919731187718e-10
2138,PWY3O-6336,PWY-5041,1.3135551869623453e-06,9.518515847553228e-10
2139,PWY3O-6336,PWY3O-4300,3.711516694457749e-06,1.0616466517327657e-09
2140,PWY3O-6336,PWY3O-1565,1.555264205590223e-06,3.7566768250971567e-10
2141,PWY3O-6336,PWY3O-15,1.0818890640492502e-06,1.306629304407307e-09
2142,PWY-5694,PWY-6126-1,8.365457729163585e-07,5.547385762044818e-10
2143,PWY-5694,PWY0-162,1.50524444806169e-06,6.179164400910058e-10
